,day,year,DIN,Temp,po4,sio4,Date,month
349,349,2011,14.40195046,8.416897169,0.543633237,8.928817388,12/15/2011,12
350,350,2011,14.5068921,8.309616295,0.544438328,8.994528246,12/16/2011,12
351,351,2011,14.61185919,8.202411555,0.545242151,9.060250175,12/17/2011,12
352,352,2011,14.71684646,8.095267712,0.546044969,9.125980888,12/18/2011,12
353,353,2011,14.82184901,7.988169834,0.546847023,9.191718248,12/19/2011,12
354,354,2011,14.92686234,7.881103623,0.54764854,9.257460287,12/20/2011,12
355,355,2011,15.03188344,7.774058068,0.548449667,9.323205711,12/21/2011,12
356,356,2011,15.13690974,7.667025784,0.549250534,9.38895339,12/22/2011,12
357,357,2011,15.24193864,7.560000136,0.550051272,9.454702197,12/23/2011,12
358,358,2011,15.34696797,7.452975594,0.550851987,9.520451192,12/24/2011,12
359,359,2011,15.45199729,7.345951051,0.551652703,9.586200187,12/25/2011,12
360,360,2011,15.55702662,7.238926509,0.552453419,9.651949182,12/26/2011,12
361,361,2011,15.66205595,7.131901966,0.553254135,9.717698177,12/27/2011,12
362,362,2011,15.76708527,7.024877424,0.554054851,9.783447172,12/28/2011,12
363,363,2011,15.8721146,6.917852881,0.554855566,9.849196167,12/29/2011,12
364,364,2011,15.97714393,6.810828339,0.555656282,9.914945162,12/30/2011,12
365,365,2011,16.08217325,6.703803797,0.556456998,9.980694157,12/31/2011,12
366,1,2012,18.73568978,6.999232591,0.741584908,9.226040829,1/1/2012,1
367,2,2012,18.62518159,6.962262355,0.73538605,9.167684246,1/2/2012,1
368,3,2012,18.51467339,6.92529212,0.729187192,9.109327662,1/3/2012,1
369,4,2012,18.4041652,6.888321885,0.722988334,9.050971079,1/4/2012,1
370,5,2012,18.293657,6.851351649,0.716789476,8.992614495,1/5/2012,1
371,6,2012,18.18314881,6.814381414,0.710590618,8.934257912,1/6/2012,1
372,7,2012,18.07264062,6.777411178,0.70439176,8.875901329,1/7/2012,1
373,8,2012,17.96213242,6.740440943,0.698192902,8.817544745,1/8/2012,1
374,9,2012,17.85162423,6.703470707,0.691994044,8.759188162,1/9/2012,1
375,10,2012,17.74111604,6.666500472,0.685795186,8.700831578,1/10/2012,1
376,11,2012,17.63060784,6.629530237,0.679596328,8.642474995,1/11/2012,1
377,12,2012,17.52009965,6.592560001,0.673397471,8.584118411,1/12/2012,1
378,13,2012,17.40959146,6.555589766,0.667198613,8.525761828,1/13/2012,1
379,14,2012,17.29908326,6.51861953,0.660999755,8.467405245,1/14/2012,1
380,15,2012,17.18857507,6.481649295,0.654800897,8.409048661,1/15/2012,1
381,16,2012,17.07806688,6.444679059,0.648602039,8.350692078,1/16/2012,1
382,17,2012,16.96755869,6.40771152,0.642403238,8.292335722,1/17/2012,1
383,18,2012,16.85705058,6.370762657,0.636204779,8.233980732,1/18/2012,1
384,19,2012,16.74654259,6.333861167,0.630007005,8.175628473,1/19/2012,1
385,20,2012,16.63603481,6.297038247,0.623810258,8.117280311,1/20/2012,1
386,21,2012,16.52552784,6.260327043,0.61761493,8.058937818,1/21/2012,1
387,22,2012,16.41502449,6.223768489,0.611421618,8.000603387,1/22/2012,1
388,23,2012,16.30452812,6.187407058,0.605230969,7.942279617,1/23/2012,1
389,24,2012,16.19404207,6.151293582,0.599043631,7.883969108,1/24/2012,1
390,25,2012,16.08356971,6.115480485,0.592860249,7.825674458,1/25/2012,1
391,26,2012,15.97311438,6.080020191,0.586681472,7.767398267,1/26/2012,1
392,27,2012,15.86267945,6.044965123,0.580507947,7.709143134,1/27/2012,1
393,28,2012,15.75226827,6.010367705,0.57434032,7.650911658,1/28/2012,1
394,29,2012,15.64188463,5.976280956,0.568179277,7.592706604,1/29/2012,1
395,30,2012,15.53153411,5.942760276,0.562025661,7.534531396,1/30/2012,1
396,31,2012,15.42122274,5.909861661,0.555880353,7.476389623,1/31/2012,1
397,32,2012,15.31095653,5.877641107,0.549744232,7.418284874,2/1/2012,2
398,33,2012,15.20074149,5.846154609,0.543618181,7.360220738,2/2/2012,2
399,34,2012,15.09058366,5.815458164,0.53750308,7.302200806,2/3/2012,2
400,35,2012,14.98048905,5.785607767,0.531399809,7.244228665,2/4/2012,2
401,36,2012,14.87046368,5.756659414,0.525309251,7.186307905,2/5/2012,2
402,37,2012,14.76051356,5.728669101,0.519232285,7.128442116,2/6/2012,2
403,38,2012,14.65064473,5.701692824,0.513169793,7.070634886,2/7/2012,2
404,39,2012,14.5408632,5.675786578,0.507122655,7.012889806,2/8/2012,2
405,40,2012,14.43117499,5.65100636,0.501091753,6.955210463,2/9/2012,2
406,41,2012,14.32158611,5.627408164,0.495077967,6.897600448,2/10/2012,2
407,42,2012,14.2121026,5.605047988,0.489082178,6.84006335,2/11/2012,2
408,43,2012,14.10273046,5.583981826,0.483105268,6.782602757,2/12/2012,2
409,44,2012,13.99347572,5.564265675,0.477148116,6.72522226,2/13/2012,2
410,45,2012,13.8843444,5.54595553,0.471211604,6.667925447,2/14/2012,2
411,46,2012,13.77534252,5.529107387,0.465296613,6.610715907,2/15/2012,2
412,47,2012,13.6664761,5.513777243,0.459404023,6.553597231,2/16/2012,2
413,48,2012,13.55775139,5.500019429,0.453534731,6.496573092,2/17/2012,2
414,49,2012,13.44917563,5.487881627,0.447689687,6.439647508,2/18/2012,2
415,50,2012,13.3407565,5.477409857,0.441869871,6.382824664,2/19/2012,2
416,51,2012,13.23250258,5.468650135,0.436076308,6.326109054,2/20/2012,2
417,52,2012,13.12442268,5.461648482,0.430310037,6.269505256,2/21/2012,2
418,53,2012,13.0165256,5.456448923,0.424572105,6.213017914,2/22/2012,2
419,54,2012,12.90882015,5.453087515,0.418863593,6.156651946,2/23/2012,2
420,55,2012,12.80131517,5.451598322,0.413185591,6.10041234,2/24/2012,2
421,56,2012,12.69401948,5.452015408,0.407539188,6.044304082,2/25/2012,2
422,57,2012,12.58694189,5.454372837,0.401925475,5.988332161,2/26/2012,2
423,58,2012,12.48009124,5.458702474,0.396345545,5.932501615,2/27/2012,2
424,59,2012,12.37347635,5.465027377,0.390800503,5.876817695,2/28/2012,2
425,60,2012,12.26710607,5.473368406,0.38529146,5.821285706,2/29/2012,2
426,61,2012,12.16098923,5.483746418,0.379819525,5.765910949,3/1/2012,3
427,62,2012,12.05513467,5.496182275,0.374385809,5.710698729,3/2/2012,3
428,63,2012,11.94955135,5.510694542,0.368991418,5.655654388,3/3/2012,3
429,64,2012,11.84424869,5.527292629,0.363637454,5.600783418,3/4/2012,3
430,65,2012,11.73923625,5.545983652,0.358325019,5.546091353,3/5/2012,3
431,66,2012,11.63452357,5.566774729,0.35305521,5.491583726,3/6/2012,3
432,67,2012,11.53012021,5.589672976,0.347829129,5.437266068,3/7/2012,3
433,68,2012,11.4260357,5.614685511,0.342647876,5.383143913,3/8/2012,3
434,69,2012,11.32227962,5.64181945,0.33751255,5.329222792,3/9/2012,3
435,70,2012,11.21886149,5.671081912,0.332424251,5.275508238,3/10/2012,3
436,71,2012,11.11579087,5.702480012,0.327384079,5.222005783,3/11/2012,3
437,72,2012,11.01307732,5.736020869,0.322393135,5.16872096,3/12/2012,3
438,73,2012,10.91073037,5.771711599,0.317452518,5.115659302,3/13/2012,3
439,74,2012,10.80875958,5.80955932,0.312563328,5.06282634,3/14/2012,3
440,75,2012,10.7071745,5.849571148,0.307726665,5.010227608,3/15/2012,3
441,76,2012,10.60598468,5.891754201,0.302943629,4.957868637,3/16/2012,3
442,77,2012,10.50519966,5.936113613,0.298215307,4.905754964,3/17/2012,3
443,78,2012,10.404829,5.982646582,0.293542732,4.853892141,3/18/2012,3
444,79,2012,10.30488225,6.031348325,0.288926924,4.802285722,3/19/2012,3
445,80,2012,10.20536895,6.082214057,0.284368903,4.750941264,3/20/2012,3
446,81,2012,10.10629866,6.135238995,0.279869689,4.699864321,3/21/2012,3
447,82,2012,10.00768092,6.190418354,0.275430302,4.649060449,3/22/2012,3
448,83,2012,9.909525283,6.247745699,0.271051761,4.598535204,3/23/2012,3
449,84,2012,9.811841299,6.307206404,0.26673507,4.54829413,3/24/2012,3
450,85,2012,9.714638482,6.368777844,0.262481157,4.498342732,3/25/2012,3
451,86,2012,9.617926347,6.432434356,0.258290916,4.44868649,3/26/2012,3
452,87,2012,9.521714402,6.498144469,0.254165162,4.399330829,3/27/2012,3
453,88,2012,9.426012133,6.565873952,0.250104673,4.350281141,3/28/2012,3
454,89,2012,9.330828923,6.635583336,0.246110142,4.301542751,3/29/2012,3
455,90,2012,9.236174136,6.707231841,0.242182245,4.253120964,3/30/2012,3
456,91,2012,9.142057095,6.780777604,0.238321636,4.205021065,3/31/2012,3
457,92,2012,9.048486974,6.856174421,0.234528879,4.157248247,4/1/2012,4
458,93,2012,8.955472908,6.933375001,0.230804518,4.109807682,4/2/2012,4
459,94,2012,8.863024035,7.012332057,0.227149098,4.062704541,4/3/2012,4
460,95,2012,8.771149489,7.092997526,0.223563161,4.015943996,4/4/2012,4
461,96,2012,8.679858408,7.175320251,0.220047251,3.969531218,4/5/2012,4
462,97,2012,8.589159927,7.259248303,0.216601912,3.92347138,4/6/2012,4
463,98,2012,8.499063183,7.344729753,0.213227688,3.877769651,4/7/2012,4
464,99,2012,8.409577312,7.431712671,0.209925122,3.832431205,4/8/2012,4
465,100,2012,8.320711449,7.520145128,0.206694758,3.787461212,4/9/2012,4
466,101,2012,8.232474732,7.609975194,0.203537139,3.742864845,4/10/2012,4
467,102,2012,8.144876296,7.701150941,0.20045281,3.698647273,4/11/2012,4
468,103,2012,8.057925277,7.793620287,0.197442314,3.65481367,4/12/2012,4
469,104,2012,7.971630812,7.887330546,0.194506195,3.611369207,4/13/2012,4
470,105,2012,7.886002037,7.982228882,0.191644995,3.568319054,4/14/2012,4
471,106,2012,7.801048088,8.078262457,0.18885926,3.525668384,4/15/2012,4
472,107,2012,7.716778007,8.17537857,0.186149505,3.483422324,4/16/2012,4
473,108,2012,7.633200459,8.273525064,0.183516135,3.441585823,4/17/2012,4
474,109,2012,7.550324014,8.372650187,0.1809595,3.40016374,4/18/2012,4
475,110,2012,7.468157231,8.472703599,0.178479838,3.359160746,4/19/2012,4
476,111,2012,7.386708666,8.573636554,0.176077356,3.318581466,4/20/2012,4
477,112,2012,7.305986877,8.675400643,0.173752265,3.278430525,4/21/2012,4
478,113,2012,7.226000422,8.777947455,0.171504773,3.238712548,4/22/2012,4
479,114,2012,7.146757853,8.881229142,0.169335062,3.199432109,4/23/2012,4
480,115,2012,7.068267715,8.985200107,0.167243194,3.160593573,4/24/2012,4
481,116,2012,6.99053855,9.089815315,0.165229207,3.122201255,4/25/2012,4
482,117,2012,6.913578898,9.195029731,0.163293135,3.084259469,4/26/2012,4
483,118,2012,6.837397301,9.300798322,0.161435015,3.046772529,4/27/2012,4
484,119,2012,6.762002299,9.407076051,0.159654882,3.009744749,4/28/2012,4
485,120,2012,6.687402306,9.513818716,0.157952743,2.973180386,4/29/2012,4
486,121,2012,6.61360523,9.620985431,0.156328487,2.937083468,4/30/2012,4
487,122,2012,6.540618848,9.728536145,0.154781972,2.901457966,5/1/2012,5
488,123,2012,6.468450939,9.836430802,0.15331306,2.866307851,5/2/2012,5
489,124,2012,6.397109282,9.94462935,0.151921608,2.831637093,5/3/2012,5
490,125,2012,6.326601655,10.05309174,0.150607478,2.797449663,5/4/2012,5
491,126,2012,6.256935839,10.1617789,0.149370529,2.763749533,5/5/2012,5
492,127,2012,6.188119611,10.27065578,0.14821062,2.730540672,5/6/2012,5
493,128,2012,6.120160749,10.3796883,0.14712761,2.697827052,5/7/2012,5
494,129,2012,6.053067034,10.48884238,0.14612136,2.665612644,5/8/2012,5
495,130,2012,5.986846244,10.59808395,0.145191729,2.633901418,5/9/2012,5
496,131,2012,5.921506157,10.70737894,0.144338577,2.602697345,5/10/2012,5
497,132,2012,5.857054553,10.81669328,0.143561763,2.572004396,5/11/2012,5
498,133,2012,5.79349921,10.9259929,0.142861147,2.541826541,5/12/2012,5
499,134,2012,5.730847906,11.03524371,0.142236588,2.512167752,5/13/2012,5
500,135,2012,5.669108422,11.14441165,0.141687947,2.483032,5/14/2012,5
501,136,2012,5.608288535,11.25346265,0.141215082,2.454423254,5/15/2012,5
502,137,2012,5.548396025,11.36236263,0.140817853,2.426345487,5/16/2012,5
503,138,2012,5.489438669,11.47107751,0.14049612,2.398802668,5/17/2012,5
504,139,2012,5.431424088,11.57957425,0.140249716,2.371798699,5/18/2012,5
505,140,2012,5.374359265,11.68782383,0.140078361,2.345337202,5/19/2012,5
506,141,2012,5.318251021,11.79579827,0.139981753,2.31942173,5/20/2012,5
507,142,2012,5.26310618,11.90346957,0.139959585,2.294055835,5/21/2012,5
508,143,2012,5.208931565,12.01080975,0.140011552,2.269243071,5/22/2012,5
509,144,2012,5.155733834,12.11779171,0.140137323,2.244986917,5/23/2012,5
510,145,2012,5.103518982,12.224392,0.140336463,2.221290566,5/24/2012,5
511,146,2012,5.052292841,12.33058806,0.14060851,2.19815714,5/25/2012,5
512,147,2012,5.002061073,12.43635815,0.140952975,2.175589686,5/26/2012,5
513,148,2012,4.952828495,12.54168457,0.141369247,2.153590884,5/27/2012,5
514,149,2012,4.904599079,12.64655357,0.141856586,2.132163048,5/28/2012,5
515,150,2012,4.857376624,12.75095217,0.142414228,2.111308418,5/29/2012,5
516,151,2012,4.811164934,12.85486738,0.143041412,2.091029235,5/30/2012,5
517,152,2012,4.765967808,12.95828624,0.143737373,2.071327737,5/31/2012,5
518,153,2012,4.721789047,13.06119575,0.144501348,2.052206166,6/1/2012,6
519,154,2012,4.678632454,13.16358295,0.145332573,2.03366676,6/2/2012,6
520,155,2012,4.636501828,13.26543486,0.146230286,2.01571176,6/3/2012,6
521,156,2012,4.595400971,13.3667385,0.147193722,1.998343405,6/4/2012,6
522,157,2012,4.555333683,13.46748088,0.148222119,1.981563936,6/5/2012,6
523,158,2012,4.516303767,13.56764903,0.149314713,1.965375593,6/6/2012,6
524,159,2012,4.478315023,13.6672303,0.150470741,1.949780615,6/7/2012,6
525,160,2012,4.441371252,13.76621329,0.151689439,1.934781242,6/8/2012,6
526,161,2012,4.405476255,13.86458693,0.152970044,1.920379714,6/9/2012,6
527,162,2012,4.370633834,13.96234015,0.154311793,1.906578272,6/10/2012,6
528,163,2012,4.336847789,14.05946189,0.155713922,1.893379155,6/11/2012,6
529,164,2012,4.304121921,14.15594106,0.157175669,1.880784603,6/12/2012,6
530,165,2012,4.272460032,14.25176659,0.158696268,1.868796855,6/13/2012,6
531,166,2012,4.241865922,14.34692743,0.160274959,1.857418153,6/14/2012,6
532,167,2012,4.212343209,14.44141243,0.161910958,1.846650657,6/15/2012,6
533,168,2012,4.183894772,14.53521028,0.163603419,1.836496213,6/16/2012,6
534,169,2012,4.156523309,14.62830957,0.165351473,1.82695659,6/17/2012,6
535,170,2012,4.130231514,14.72069893,0.167154256,1.818033555,6/18/2012,6
536,171,2012,4.105022083,14.81236696,0.1690109,1.809728876,6/19/2012,6
537,172,2012,4.080897714,14.90330202,0.170920525,1.802044242,6/20/2012,6
538,173,2012,4.057860914,14.99349108,0.172882177,1.794980943,6/21/2012,6
539,174,2012,4.035913445,15.08291967,0.174894831,1.788539873,6/22/2012,6
540,175,2012,4.01505688,15.17157299,0.176957447,1.782721846,6/23/2012,6
541,176,2012,3.995292603,15.25943584,0.179068974,1.777527595,6/24/2012,6
542,177,2012,3.976621248,15.34649139,0.181228309,1.772957535,6/25/2012,6
543,178,2012,3.959043259,15.43272237,0.183434337,1.769012,6/26/2012,6
544,179,2012,3.942559078,15.51811155,0.185685944,1.765691325,6/27/2012,6
545,180,2012,3.92716915,15.60264167,0.187982014,1.762995844,6/28/2012,6
546,181,2012,3.912873919,15.68629549,0.190321433,1.760925891,6/29/2012,6
547,182,2012,3.899673828,15.76905576,0.192703085,1.759481801,6/30/2012,6
548,183,2012,3.887569322,15.85090462,0.195125855,1.758663908,7/1/2012,7
549,184,2012,3.876560844,15.93182187,0.197588629,1.758472546,7/2/2012,7
550,185,2012,3.866648839,16.01178668,0.200090292,1.75890805,7/3/2012,7
551,186,2012,3.857833749,16.09077822,0.202629729,1.759970754,7/4/2012,7
552,187,2012,3.850116019,16.16877569,0.205205824,1.761660993,7/5/2012,7
553,188,2012,3.843496093,16.24575827,0.207817464,1.763979101,7/6/2012,7
554,189,2012,3.837974415,16.32170513,0.210463532,1.766925413,7/7/2012,7
555,190,2012,3.833551427,16.39659546,0.213142914,1.770500262,7/8/2012,7
556,191,2012,3.830227575,16.47040844,0.215854495,1.774703983,7/9/2012,7
557,192,2012,3.828003303,16.54312325,0.218597161,1.77953691,7/10/2012,7
558,193,2012,3.826879053,16.61471907,0.221369795,1.784999379,7/11/2012,7
559,194,2012,3.82685527,16.68517509,0.224171284,1.791091723,7/12/2012,7
560,195,2012,3.827932398,16.75447048,0.227000512,1.797814276,7/13/2012,7
561,196,2012,3.83011088,16.82258443,0.229856364,1.805167373,7/14/2012,7
562,197,2012,3.833391161,16.88949547,0.232737726,1.813151349,7/15/2012,7
563,198,2012,3.837773684,16.95517963,0.235643482,1.821766537,7/16/2012,7
564,199,2012,3.843258893,17.01961224,0.238572518,1.831013273,7/17/2012,7
565,200,2012,3.849847228,17.0827681,0.241523718,1.840891809,7/18/2012,7
566,201,2012,3.857539112,17.14461967,0.244495972,1.851402082,7/19/2012,7
567,202,2012,3.866334965,17.20513881,0.247488166,1.862543943,7/20/2012,7
568,203,2012,3.876235206,17.26429742,0.250499188,1.874317247,7/21/2012,7
569,204,2012,3.887240255,17.32206689,0.253527928,1.886721848,7/22/2012,7
570,205,2012,3.89935034,17.37841631,0.256573276,1.899757519,7/23/2012,7
571,206,2012,3.912564729,17.43331216,0.259634139,1.913423638,7/24/2012,7
572,207,2012,3.926881733,17.48671887,0.262709443,1.927719183,7/25/2012,7
573,208,2012,3.942299281,17.53860014,0.265798123,1.942642974,7/26/2012,7
574,209,2012,3.958814536,17.58891842,0.26889913,1.958193514,7/27/2012,7
575,210,2012,3.976424469,17.63763581,0.272011423,1.974369227,7/28/2012,7
576,211,2012,3.995126051,17.68471443,0.275133959,1.991168537,7/29/2012,7
577,212,2012,4.014916256,17.73011639,0.278265695,2.008589867,7/30/2012,7
578,213,2012,4.035792053,17.7738038,0.281405589,2.026631643,7/31/2012,7
579,214,2012,4.057750416,17.81573878,0.284552599,2.045292287,8/1/2012,8
580,215,2012,4.080788315,17.85588345,0.287705682,2.064570224,8/2/2012,8
581,216,2012,4.104902723,17.89420003,0.290863796,2.084463877,8/3/2012,8
582,217,2012,4.13009061,17.93065086,0.294025898,2.104971671,8/4/2012,8
583,218,2012,4.156348949,17.96519883,0.297190946,2.126092028,8/5/2012,8
584,219,2012,4.183674712,17.99780692,0.300357898,2.147823375,8/6/2012,8
585,220,2012,4.21206487,18.02843814,0.30352571,2.170164133,8/7/2012,8
586,221,2012,4.241516394,18.05705549,0.30669334,2.193112727,8/8/2012,8
587,222,2012,4.272026257,18.08362197,0.309859747,2.216667582,8/9/2012,8
588,223,2012,4.30359143,18.10810056,0.313023887,2.24082712,8/10/2012,8
589,224,2012,4.336208885,18.13045428,0.316184718,2.265589766,8/11/2012,8
590,225,2012,4.369875593,18.15064613,0.319341198,2.290953944,8/12/2012,8
591,226,2012,4.404588526,18.16863909,0.322492284,2.316918078,8/13/2012,8
592,227,2012,4.440344657,18.18439618,0.325636934,2.343480591,8/14/2012,8
593,228,2012,4.477140955,18.19788038,0.328774105,2.370639907,8/15/2012,8
594,229,2012,4.514974391,18.20905551,0.331902769,2.398394376,8/16/2012,8
595,230,2012,4.553841915,18.21788862,0.335021954,2.42674205,8/17/2012,8
596,231,2012,4.593740295,18.22434847,0.338130718,2.455680831,8/18/2012,8
597,232,2012,4.63466557,18.22840749,0.341228177,2.485208328,8/19/2012,8
598,233,2012,4.676613598,18.23003904,0.344313463,2.515322073,8/20/2012,8
599,234,2012,4.719580055,18.22921752,0.347385723,2.54601953,8/21/2012,8
600,235,2012,4.763559899,18.22592157,0.350444169,2.577297867,8/22/2012,8
601,236,2012,4.808547908,18.2201309,0.353488027,2.609154182,8/23/2012,8
602,237,2012,4.854538684,18.21182642,0.356516542,2.641585501,8/24/2012,8
603,238,2012,4.901526115,18.20099379,0.359529023,2.674588564,8/25/2012,8
604,239,2012,4.949503917,18.18761985,0.362524799,2.708160039,8/26/2012,8
605,240,2012,4.998465625,18.17169275,0.365503215,2.742296523,8/27/2012,8
606,241,2012,5.04840408,18.15320584,0.368463686,2.776994333,8/28/2012,8
607,242,2012,5.09931194,18.13215511,0.371405665,2.812249646,8/29/2012,8
608,243,2012,5.151181853,18.10854198,0.374328675,2.848058361,8/30/2012,8
609,244,2012,5.20400646,18.08236924,0.377232259,2.884416309,8/31/2012,8
610,245,2012,5.257778404,18.05363968,0.380115958,2.921319318,9/1/2012,9
611,246,2012,5.312490326,18.02235752,0.382979314,2.958763219,9/2/2012,9
612,247,2012,5.36813487,17.98853275,0.385821871,2.996743842,9/3/2012,9
613,248,2012,5.424704677,17.95217828,0.388643169,3.035257017,9/4/2012,9
614,249,2012,5.48219239,17.91331286,0.391442751,3.074298574,9/5/2012,9
615,250,2012,5.540590651,17.87195821,0.394220159,3.113864342,9/6/2012,9
616,251,2012,5.599892103,17.82814195,0.396974936,3.153950153,9/7/2012,9
